label,source,sentence
fear,tweets,I'm way to hungry to even think. I can't go to work on an empty stomach like this
fear,tweets,"im getting really spotty and my spots ALWAYS scar... and NO its not because i pick them, even if i dont,they scar- FACT  my skin sucks"
fear,tweets,@ Kosme -&gt; careful or you're going to be like me; updating websites and such on a Friday night
fear,emotional_events,"I was walking home one night (after getting a bus to my town) when I was confronted by a group of males (about 6), they would not let me pass - they made comments etc. - I crossed the road and hurried home."
fear,tweets,"hm, this not a good medium for much more then yes/no  I am responding to previous posts,days ago, ; other conversations we had"
fear,tweets,Well I'mma tweet out! goodbye tweeters!
fear,tweets,"Revision Time, Biology exam monday"
fear,emotional_events,"When I had to travel alone, unescorted for the first time.     It was an over-night journey by train to a distant place."
fear,tweets,Oh I get i see it's #TexasTech playing tonight not the #Texans #TNF #texansarebad
fear,tweets,"oh, i know how budgeting is."
fear,tweets,it's not sooo noticable it depends on how you look at it...but I know it's there and now my iPod isn't perfect
fear,tweets,"hair, grow back!"
fear,tweets,he killed everyone for nothing. :o  :-ss
fear,tweets,"awe I am sorry, probably true."
fear,tweets,aww i feel so bad for Holly
fear,tweets,I'd rather see KYLE from bbcan play again and THAT is saying something
fear,tweets,"Oh no, that's so annoying! I have the same problem - 14 thighs but 10-12 hips! I hope they catch up soon"
fear,tweets,"Whew. Finally done editing my Friendster account. Haha! Oh, geez. I'm hungry."
fear,fairytale_sentences,"I am breaking!"" but she did not break, though the waggon went over her as she lay at full length; and there let her lie."
fear,tweets,hey helmuts!  im ratty if u remember me from scootertechno.. ;)
fear,tweets,sitting in bed thinking
fear,tweets,I have to goto work now ahhh kill me  my life isn't going the way I want it too atm. Ta ta kids x
fear,tweets,"who said demi can't wear her Converse with her dress oh baby, that's just demi."
fear,tweets,So exhausted
fear,tweets,Rough start to my day.  Taking this one off from DON so as not to spread my bad vibes. Hope you all have a great weekend! I'm outty.
fear,tweets,sore throat again. gaaah. it hurts.
fear,artificial_sentences,The last time she had walked down this lane she had been too anxious about Susan to notice very much .
fear,tweets,Now I need to change my monitor
fear,emotional_events,Fear from the unknown. I felt fear when I sat for the entrance examinations.
fear,fairytale_sentences,"Topoff!
fear	fairytale_sentences	Half-done! answered the mouse, ""they are such odd names, they make me very thoughtful."""
fear,tweets,"Im 20 - believe me, I've tried! I'm just too ginger! Freckles join up on my face - that's it!  get it out a bottle cancerfree"
fear,fairytale_sentences,Could not all these bricks and pieces be as a wall of stone to prevail for him?
fear,tweets,"I got battery acid in an open wound on my index finger  Fuck, it burned so much."
fear,tweets,im @ the eye doctors ; had to bring trinity with me cause my mom fell down the stairs today ; broke her toe. ugh
fear,fairytale_sentences,"I cried out as loudly as I could, but no one heard me; I was too far off from the people."
fear,tweets,omfg are you alright?
fear,tweets,To all the moms out there in this world have a HAPPY MOTHERS DAY
fear,tweets,"i feel like i'm quarantined everywhere i go... pinkeye, go away already!"
fear,tweets,u shd b embrrssd. u jack up my bp meds twice and it will still take 3-5 days? Not express at all. #expressscripts
fear,tweets,"Is Watching Britains Got Talent, ; Is biting her nails. Please don't come off black nail varnish"
fear,artificial_sentences,"In one room , a frightened man bared his back which was a mass of scabs and bruises ."
fear,tweets,"she's mad coz she purposely let you step on her foot, n thought you would give her a kiss to compensate, but you didn't"
fear,tweets,Can't believe those idiots buzzed out the juggler.
fear,tweets,I do amazing at beer pong with my brother
fear,tweets,has now been informed by a close personal friend that the sore head is due to infact 4 pints not 2
fear,tweets,"A sweltering afternoon no wonder the creepy, slithering snakes are heading to the creek. The nasty things can swim! Frightening detail!"
fear,tweets,"lol..well..no. I've had insomnia since I was 23 :-/ ; since then dont sleep a lot of hours, but the ones I do are great!"
fear,tweets,"WIDE awake, scoffed 3/4's of a pizza and feel like a sumo  such a weak day! Run tomorrow"
fear,tweets,"honestly, why did the folks at Microsoft do MS Word 2007 to me?  I can't believe I just spent 10 minutes finding auto correct options"
fear,tweets,Oooh... that's right by the zoo... think... in 2 months' time that could be our regular other meeting place
fear,emotional_events,My friend and I planned to search for old documents and utensils in the cellar. It was very late at night when we arrived in the cellar. He indicated the place where the police (40 years ago) found two dead bodies. I got very scared when he told me this story.
fear,emotional_events,[ I have always been very scared and tense before an exam and before the declaration of the results.]
fear,tweets,"Maybe I'm too cynical for my own good, but I'm afraid, this is the only way to understand Nigeria."
fear,tweets,Sweat is just not cute.  Unfortunately I haven't figured out how to work out without sweating. BOO.
fear,fairytale_sentences,"He was led forth, and a priest was brought who was to say a mass for his soul."
fear,tweets,exams are the worst mahn!! 2 to go
fear,tweets,thank you  You too! I hope this turns out to be a top week for you.
fear,emotional_events,A reoccurring fear that something will happen to my relatives.
fear,tweets,aw man im sorry! I have logical reasoning I promise! I had to study in order to tutor my new student! 4give me
fear,tweets,"i think there's something wrong with the video, it only loads the first 40-ish seconds"
fear,tweets,Most snapchat filters look terrible when you have glasses on
fear,fairytale_sentences,"Then some of the wood that had been carelessly thrown down, caught fire and began to blaze."
fear,fairytale_sentences,"When they came back very cautiously, peeping round the tree-- there was Old Brown sitting on his door-step, quite still, with his eyes closed, as if nothing had happened."
fear,tweets,Just had my interview for the medical internship and I am beyond nervous😩 I was shaking so bad it was unreal😳
fear,tweets,\nI get sick to my stomach everytime I see this video ; for the helicopter crew to make such comments is revolting.
fear,tweets,"Omg after all this searching, still can't find what I am looking for."
fear,tweets,I seem to alternate between 'sleep-full' and sleepless nights. Tonight is a sleepless one. 😕 #insomnia #anxiety #notfair
fear,tweets,"sure miss Chick, tho...may he RIP!"
fear,tweets,"Shriekfest is lining up VOLUNTEERS! Oct 6-9, only serious inquiries please!  shriekfest .com  see free films!  #horror"
fear,tweets,walah me 2 still i am not getting the full idea
fear,tweets,"Their inability to manage money, tough job market, and they're getting behind on bills. This is why no savings is bad"
fear,emotional_events,I was at the seaside and my brother disappeared for a couple of hours.
fear,tweets,I have a broken wrist
fear,tweets,Hi Heather. I dont know why... but I just saw your messages from April!! Have not been very twitter friendly...
fear,tweets,"As it is now, my body has already developed a mind of it's own but that mind refuses to co-operate with set schedules"
fear,tweets,Thank a yoou  how are you? #TwitterTakeover
fear,tweets,Another day Another flight 🙈  I swear my last ever   flight!!!! You take the LOVE out of flying #easyjet #horrific #alwaysdelayed
fear,tweets,When my 4yo is gone I blast gothcore music. She has #anxiety ; I can't listen 2 it around her bcuz it's 'too spooky'. *sigh* #momlife
fear,tweets,gah! i just can't get the hang of twitter   i must be more stupid than i thought! :/
fear,tweets,Fuckin restless
fear,tweets,glad to know that the ad display problem was due to a firewall config at yr office. phew!
fear,tweets,I think sandwiches or something like this with ham and cheese
fear,tweets,Just got a shot on my arm. Eww.
fear,tweets,It was white...  I acidentally left it in when i was doing my colours...
fear,tweets,.. these holidays are soo boring..
fear,artificial_sentences,"The Estonians require a language test before full civil rights are granted , to the dismay of their Russian-speaking population ."
fear,tweets,On the way to Laser Vista ... lens implantation ... #LaserVista #nervous #happy
fear,fairytale_sentences,"But she was afraid of her step-mother, and entreated the King to let her stay just this one night more in the forest castle."
fear,emotional_events,"When I was first exposed to the dead bodies, for dissecting        purposes at the school of medicine."
fear,tweets,Who's afraid of the clowns???\ncomment down there....
fear,tweets,I VOTED!!! do u have a personal myspace? i keep talking to fakes   i &lt;3 you. u helped me thru the hrdest time of my life! (: x
fear,tweets,this is so absurd I could laugh right now (if I also didn't feel like crying for the future of our country).  #wakeupcall
fear,tweets,Being forced into a fake hug by someone who didn’t flinch to get litigious with you in the past - #awful 😖👺🙅
fear,tweets,Not sure if thats an accomplishment or something to worry about
fear,tweets,Going to tmobile  i need a new phone this G1 is so not working for me anymore
fear,tweets,I cut my thumb on a broken coffee pot.
fear,tweets,Really sad ; surprising. 1 side #Russia fighting against #IS ; on the other supporting #Pak which is epic centre 4
